doi,title,year,citations,is_oa,abstract,Unique_Words_Type,Total_Words_Token,Lexical_Richness_TTR
https://doi.org/10.1016/j.corsci.2025.113267,In situ early-stage CO2 corrosion scale study with 2D synchrotron SAXS-WAXS,2025,1,True,"In this study we have investigated the nucleation mechanism of ‘sweet’, CO 2 corrosion scale in situ using synchrotron scattering under industrially relevant conditions (CO 2 saturated brine, ultra-low oxygen (8-32 ppb), 80 o C, pH 6.8, open-circuit-potential (OCP)). Simultaneous small and wide-angle X-Ray Scattering (SAXS-WAXS) measurement allows the phase and state of the nucleating corrosion scale to be characterised as a function of both immersion time and location with respect to the metal/solution interface. The results indicate that a precursor amorphous phase is formed prior to the emergence of a crystalline iron carbonate scale. • We report, for the first time, simultaneous small and wide-angle X-Ray scattering (SAXS-WAXS) combined with particularly high resolution 2D spatial mapping across the corroding sample/solution interface. • In-situ synchrotron-based approach enabled to spatially and temporally map and resolve the complex nucleation processes during sweet corrosion. • We showed that a precursor amorphous phase is formed prior to the emergence of a crystalline iron carbonate scale. The 2D spatial and temporal mapping capability allows us to identify the location of the nucleation. • The spatially resolved 2D SAXS/WAXS mapping suggests that the precursor phase is co-located with the crystalline siderite supporting the direct solid-state transition mechanism.",109.0,201.0,0.5422885572139303
https://doi.org/10.1016/j.corsci.2023.111142,Effects of NiCl2 and FeCl2 additives on the anodic dissolution behaviours of Inconel 600 in molten LiCl–KCl salts,2023,0,True,"The anodic dissolution behaviour of Inconel 600 must be elucidated to design an efficient decontamination process for used nuclear steam generator tubes with radioactive nuclide depositions in their surface microcracks. We investigated the effects of NiCl2 and FeCl2 additives in LiCl–KCl eutectic salts on the microstructural changes in Inconel 600 during electrolytic decontamination. A Cr–Fe depletion layer formed on Inconel 600 via Ni reduction at the position where alloying elements oxidised. In the FeCl2-added salt, the selective dissolution of active alloying elements through the grain boundary produced a cavity-cluster layer whose shape was changed using applied electrochemical methods.",67.0,98.0,0.6836734693877551
https://doi.org/10.1016/j.corsci.2024.112545,Unravelling the impact of palladium on ruthenium-induced corrosion of SiC coatings in TRISO particles,2024,0,True,"Ru and Pd are fission products released through SiC layer in TRISO fuel at high temperature. This study investigates the corrosion behaviour of Ru-Pd on SiC layers of tri-structural isotropic (TRISO) particles. Specifically, it explores the effects of Pd (strongly reactive FP) on Ru (weakly reactive FP)-induced corrosion. In Pd-Ru/SiC systems, a Ru-Pd-Si liquid phase forms at high temperatures even with minimal Pd, accelerating corrosion along SiC grain boundaries. Comparing Pd’s role in Ru/SiC and Ag/SiC systems underscores the importance of liquid phases in FP migration. A novel approach is proposed for predicting the corrosion effects of multiple FPs on SiC through enthalpic interaction analysis. • Ru-SiC corrosion below 1500°C remains solid, with slow and uniform reaction. • High Pd content (>1 %) causes Pd-SiC corrosion only, preventing Ru-SiC corrosion. • Low Pd content (<1 %) induces Ru-Pd-Si liquid migration through SiC grain boundaries. • Liquid phase and reactive FPs are crucial factors for FP fast migration in SiC. • A novel way for predicting corrosion effect of multiple FPs on SiC is proposed.",86.0,174.0,0.4942528735632184
https://doi.org/10.1016/j.corsci.2025.112829,"Impact of (NH4)2SO4 agricultural atmospheric pollutant on the degradation mechanisms of thin layer Cu(In,Ga)Se2 solar cells",2025,0,True,"Chemical environment is usually disregarded in stability evaluations of photovoltaic devices but it can be critical for agrivoltaics (dual land use for energy production and agriculture). This work considers for the first time the effect of (NH 4 ) 2 SO 4 agricultural pollutant on the chemical degradation mechanisms of thin layer solar cells. Cu(In,Ga)Se 2 (CIGS) cells with the architecture SLG/Mo/CIGS/Zn(O,S)/ZnMgO/Al:ZnO/NiAlNi and representative stacks were characterized at different times of temperature/humidity cyclic aging with and without (NH 4 ) 2 SO 4 . The pollutant strongly increased degradation rate and modified the key degradation mechanisms. Cu(In,Ga)Se 2 -absorber and its interface with Mo-back contact were the most affected by accelerated aging without (NH 4 ) 2 SO 4 , while corrosion of front NiAlNi contacts and pitting of window Al-doped ZnO layer was the key degradation mechanism in the presence of (NH 4 ) 2 SO 4 . Chemical modifications of the cell and layers were coherent with optoelectrical characteristics loss. The work implies the necessity to take into account specific agricultural pollutants in reliability evaluation of new technologies for agrivoltaic applications. • T°C/humidity stability of CIGS solar cell was compromised by (NH 4 ) 2 SO 4 fertilizer. • Different degradation mechanisms occurred during ageing with and without (NH 4 ) 2 SO 4 . • The pollutant affected Na and Mo redistribution at the Mo/CIGS interface and in CIGS. • In presence of (NH 4 ) 2 SO 4 contact’s corrosion led to irreversible conductivity loss. • Pitting corrosion of Al-doped ZnO transparent conductive oxide led to optical losses.",117.0,262.0,0.44656488549618323
https://doi.org/10.1016/j.corsci.2025.113175,Accelerated and heterogeneous corrosion of Cr-doped uranium nitride fuel pellets,2025,0,True,"The steam oxidation of Cr-doped UN fuel pellets is analysed during sequential isothermal holds up to 720 °C. In situ neutron diffraction results show how Cr is accommodated in a secondary U 2 CrN 3 phase, leading to the formation of a duplex UN/U 2 CrN 3 microstructure. Under corrosion, the oxidation of the two phases begins at 400 °C for UN and 430 °C for U 2 CrN 3 , respectively. Because the UN phase is preferentially oxidised in the presence of U 2 CrN 3 , addition of Cr in UN based nuclear fuel is found to accelerate the corrosion rate. At 430 °C the oxidation of UN in the UN/U 2 CrN 3 microstructure is ∼5 times faster than pure UN, increasing to ∼19 times faster at 460 °C. The oxidation of U 2 CrN 3 produces UO 2 via the formation of two transient intermediate phases. In situ neutron diffraction enables oxidation processes of UN and U 2 CrN 3 components to be followed separately within the two-phase system. • Cr addition to UN leads to a duplex UN/U 2 CrN 3 microstructure. • In situ neutron diffraction independently measures UN and U 2 CrN 3 steam oxidation. • UN is preferentially oxidized over U 2 CrN 3. • Oxidation of UN is accelerated in the presence of U 2 CrN 3. • Oxidation of U 2 CrN 3 leads to the formation of UO 2 via two transient intermediates.",80.0,244.0,0.32786885245901637
https://doi.org/10.1016/j.corsci.2025.113410,The effect of macro and microstructure on the mechanical and corrosion behaviour of an innovative LPBF-processed AlSi9Cu3 alloy,2025,0,True,"The rapid solidification associated with laser powder bed fusion (LPBF) promotes oversaturation of the α-Al matrix with alloying elements and redistribution of second phases, resulting in a fine-grained melt pool microstructure that strongly affects corrosion behaviour. This work investigates the corrosion response of LPBF-processed AlSi9Cu3 alloy under different heat treatments, focusing on the correlation between melt pool features, microstructure, and corrosion mechanisms. In the as-built condition, the alloy exhibited a well-defined melt pool structure with Si- and Cu-rich precipitates concentrated along the melt pool boundaries. These precipitates acted as efficient cathodic sites, driving micro-galvanic interactions and leading to an inter-melt pool corrosion morphology. Low-temperature heat treatments preserved the melt pool structure while promoting the precipitation of additional Cu- and Si-rich phases. This increased the galvanic interactions and exacerbated selective corrosion, producing a more severe inter-melt pool attack. Solution treatments dissolved and redistributed the precipitates, producing a more homogeneous microstructure. The resulting reduction of galvanic coupling significantly improved corrosion resistance and promoted a more uniform corrosion morphology. Conversely, artificial aging promoted the precipitation and coarsening of Cu-rich phases, which increased intergranular corrosion susceptibility. These findings emphasize the pivotal role of melt pool structure control and tailored heat treatments in designing LPBF aluminium alloys with improved corrosion resistance. • Corrosion morphology is linked to the melt pool macrostructure in LPBF AlSi9Cu3. • Direct aging increases selective attack due to fine Cu- and Si-rich precipitates. • Solution treatments dissolve Si- and Cu-rich phases improving corrosion resistance. • SKPFM reveals high Volta potential difference at melt pool boundary–HAZ interface.",125.0,255.0,0.49019607843137253
https://doi.org/10.1016/j.corsci.2025.113409,Dislocation driven evolution of passivity in L-PBF 316 L: Unveiling the impact of thermal exposure,2025,0,True,"This study investigates the influence of subcritical thermal exposure on the passivation behaviour of laser powder bed fusion (L-PBF) processed 316 L stainless steel, with a focus on dislocation-driven mechanisms under industrially relevant conditions. A novel approach was taken by systematically examining the evolution of corrosion resistance as a function of both residual stress and dislocation density across a temperature range of 100–400 °C. The methodology integrated electrochemical characterisation with microstructural and crystallographic analysis. Results revealed a progressive decline in passive film stability up to 300 °C, corresponding with reduced dislocation density and stress relaxation. However, at 400 °C, passive film performance improved significantly despite further residual stress reduction. This behaviour was linked to the start of microstructural recovery, dissolution of subgrain boundaries, and a redistribution of geometrically necessary dislocations. • At 400 °C passivity improves, reversing the degradation trend. • Recovery in passivation is linked to GNDs, rather than residual stress magnitude. • At 400 °C, subgrain boundary redistribution occurred, without recrystallisation. • Shift in dislocation distribution from melt pool boundaries to subgrains at 400 °C. • dislocation density is the dominant factor governing passivity in L-PBF 316L.",112.0,189.0,0.5925925925925926
https://doi.org/10.1016/j.corsci.2025.113444,Role of Mo and W in molten salt corrosion resistance and elemental redistribution of Ni model alloys,2025,0,True,"The corrosion behavior of Ni model alloys containing Cr, Mo and W was investigated in NaCl–MgCl 2 molten salt at 700 ℃. Weight-loss measurements showed that Cr addition accelerated corrosion, whereas Mo and W additions significantly reduced mass loss compare to pure Ni. EPMA analysis revealed distinct behaviors: Mo formed an enriched layer coincident with the Cr-depleted region, while W remained uniformly distributed in the matrix. DFT calculations confirmed that Mo promotes surface segregation through higher mobility than its base metal Ni, whereas W, with low mobility, remains immobile within the lattice. Both Mo and W were also found to suppress Cr diffusion by inhibiting vacancy-Cr exchange in their vicinity. These findings clarify the complementary role of Mo and W in corrosion resistance and provide mechanistic insights into elemental redistribution in Ni-based alloys under molten salt conditions. • Molten salt corrosion resistance of Ni-based model alloys was studied by experiments and DFT. • Mo suppresses Cr depletion by forming a segregation layer via rapid vacancy diffusion. • W hinders Cr diffusion through immobilization within the lattice • Alloying effects are clarified through vacancy-mediated diffusion mechanisms. • Findings provide mechanistic insights into how Mo and W affect elemental redistribution and corrosion.",112.0,200.0,0.56
https://doi.org/10.1016/j.corsci.2025.113443,Assessing the combined effect of gamma radiation and sulfate-reducing bacteria on copper corrosion for deep nuclear waste storage,2025,0,True,"Ensuring the integrity of barriers in geological disposal facilities (GDFs) is crucial for the long-term storage of radioactive waste. Copper is considered as a promising canister material due to its corrosion resistance. This study examines the combined effects of external gamma radiation (14 and 28 kGy) and sulfate-reducing bacteria (SRB) on copper corrosion in highly compacted FEBEX bentonite. Results showed that gamma radiation significantly reduces SRB viability, suggesting that these bacteria are likely to remain inactive during the early centuries of GDF operation, when radiation is at its highest level. Microscopic and spectroscopic analyses identified copper oxides, particularly CuO, as the main corrosion products. Gamma radiation was found to delay microbial influenced corrosion by altering the microbial community structure and promoting salt precipitation, including copper sulfates. SRB facilitated the formation of biogenic copper sulfides in unirradiated or those minimally affected by radiation. These findings provide valuable insights into the role of SRB in copper corrosion, broadening our understanding of long-term GDF safety. • Gamma radiation reduces SRB viability, delaying copper biocorrosion • Copper oxides were the main corrosion products in all bentonite-treated blocks • SRB-driven biogenic copper sulfides appeared in unirradiated treatments • XPS revealed abiotic Cu x S formation in Cu exposed to highest radiation dose (28 kGy)",118.0,209.0,0.5645933014354066
https://doi.org/10.1016/j.corsci.2025.113457,Comparative study of the hydrogen-assisted cracking behavior in AISI 420 martensitic stainless steel under different heat treatments,2025,0,True,"This study compares the hydrogen-assisted cracking behavior of AISI 420 martensitic stainless steel subjected to different heat treatments and clarifies the effect of key microstructural factors, including carbides, ferrite, and residual stress. The sample treated with the quenching-ferrite/martensite duplex tempering- tempering (QDT) process exhibits the highest resistance to hydrogen embrittlement (HE), mainly attributed to its minimal microscopic residual stress and the largest amount of fine Cr₂₃C₆ carbides. Secondary cracks preferentially propagate along banded ferrite/martensite boundaries but are deflected by small ferrite particles. For the quenched sample, the fracture exhibits the intergranular cracking morphology and the dominant HE mechanism is the hydrogen-enhanced decohesion (HEDE) mechanism. For the QDT sample, the HE mechanism under the pre-charging condition is the hydrogen-enhanced plasticity (HELP) mechanism, while it transitions to the HELP mediated HEDE mechanism under the in-situ charging condition. • Quenching- duplex tempering- tempering (QDT) heat treatment helps mitigate HE. • Fine Cr 23 C 6 carbides (＜0.2 μm) help immobilize hydrogen. • HE susceptibility correlates with the change of microscopic residual stress.",93.0,169.0,0.5502958579881657
https://doi.org/10.1016/j.corsci.2025.113476,Comparing effects of Si and Mn on isothermal and cyclic oxidation of a ferritic chromia former in water vapour,2025,0,True,"Model alloys, Fe-20Cr-(1Si, 2Mn), were exposed to isothermal and cyclic oxidation in Ar-5H 2 O (vol.%) mixtures at 650 °C. The binary Fe-20Cr alloy formed thick Fe-rich scales and an internal oxidation zone under both isothermal and cyclic conditions. Manganese additions reduced oxidation rates under both conditions, but did not prevent breakaway corrosion. Silicon addition led to protective behaviour, forming a duplex scale of Cr 2 O 3 and SiO 2 , even during thermal cycling. Differences in reaction outcomes were discussed in terms of reaction product phases and the diffusion processes supporting their formation. • Corrosion behaviors of Fe-20Cr-(1Si,2Mn) alloys were investigated in both isothermal and cyclic conditions in H 2 O at 650 °C. • Cyclic reaction accelerated Fe-20Cr corrosion and changed oxide morphologies. • Mn addition reduced oxidation rate and modified scale structure, but fails to prevent breakaway corrosion. • Si addition formed a duplex Cr 2 O 3 /Si-rich oxide scale, preventing breakaway oxidation under both isothermal and cyclic exposures.",75.0,164.0,0.4573170731707317
https://doi.org/10.1016/j.corsci.2025.113486,Service-induced ant-nest corrosion in copper heat exchanger tubes: Mechanistic understanding from multiscale structural and compositional analysis,2025,0,True,"Ant-nest corrosion in copper heat exchanger tubes was investigated after two months of service using multiscale characterization techniques. Funnel-shaped pits, branched corrosion tunnels, and oxide-filled cavities confirmed ant-nest corrosion as the predominant failure mode. The corrosion products consisted of both stoichiometric and defective Cu 2 O containing oxygen vacancies and nanoscale cracks that were less protective. P segregation (∼2 nm) along grain boundaries promoted corrosion tunnel propagation, while S species were also detected, contributing to pit initiation. A comprehensive mechanism is proposed, highlighting the synergistic roles of carboxylic acids, S species, oxide-filling stress, and alloying effects in driving ant-nest corrosion evolution. ● Synergistic roles of carboxylic acids, S species, and oxide stress on ANC are revealed. ● Oxides fill in corrosion tunnels and generate stress, driving corrosion propagation. ● Corrosion products contain Cu 2 O and defective Cu 2 O with oxygen vacancies. ● Nanovoids form at grain boundaries due to imbalanced diffusion of anions and cations. ● P segregates at grain boundaries, facilitating corrosion tunnels advancement.",93.0,167.0,0.5568862275449101
https://doi.org/10.1016/j.corsci.2025.113521,Enhanced oxidation resistance at 1700 °C of Cf-ZrB2/SiC composites via NbB2/NbC layered coatings,2025,0,True,"Carbon fibre reinforced ZrB 2 /SiC composites, produced via slurry infiltration and hot pressing, were coated with metallic niobium by means of magnetron sputtering. The coated substrates revealed an average coating thickness of ∼13 µm (as-coated specimens). Vacuum annealing at 1800 °C in a graphite vacuum furnace induced the transformation of the coating to a layered NbC-NbB 2 system (annealed specimens). Oxidation experiments were carried out at 1500 °C and 1700 °C in controlled dry air with baseline material, as-coated, and annealed specimens. The results revealed the beneficial effect of the Nb coating in stabilizing and preserving B 2 O 3 even at 1700 °C, considerably slowing oxidation kinetics of the ZrB 2 /SiC matrix material and the incorporated carbon fibres. Thanks to the chemical compatibility between the coating and the UHTC substrate, and the good adhesion of the coating, these materials do not suffer from typical CMCs-related issues, such as coating spallation. The oxidation mechanisms were discussed in detail. • NbB 2 /NbC layered coatings were produced via magnetron sputtering on C f -ZrB 2 /SiC composites. • The annealing step is essential in guaranteeing the perfect adhesion between the coating and substrate. • The oxidation behaviour was similar at 1500°C but diverged significantly at 1700°C. • The coating promoted the formation of a compact Nb 2 Zr 6 O 17 mixed oxide and B 2 O 3 retention up to 1700°C.",115.0,233.0,0.49356223175965663
https://doi.org/10.1016/j.corsci.2025.113538,Redox mechanisms and metal fluoride stability in alkali fluoride corrosion -confirmed by experiment,2025,0,True,"The corrosion behavior of Inconel 625 in contact with LiF was compared with its behavior in NaF at 600°C in air. Thermodynamic calculations were carried out to determine the stability of metal fluorides in both conditions, confirming salt specific element depletion. TOF-SIMS was conducted to examine the lithium-ion behavior in the oxide and metal over short-term and long-term exposures. A redox mechanism is suggested where fluoride ion A redox mechanism is suggested where fluoride ion ingress into the alloy towards an inner anode is discussed coupled with an outer anode at the alloy surface. The diffusion of lithium ions is considered a passive process along cation diffusion paths. The suggested mechanism discusses also why the presence of fluorine gas in the corrosion process is not viable. The presented mechanism and energetic pathway are in full agreement with the experimental observations and can be easily transferred to other alkali fluoride experiments in literature. • A redox mechanism is explaining the element selective intergranular corrosion attack of alloy 625 by LiF in air. • The same redox mechanism also predicted the absence of intergranular attack in NaF, which was experimentally verified. • This mechanism excludes molecular fluorine as reactant and deems ""active oxidation"" theory unsuitable in alkali fluorides. • No metal fluorides were thermodynamically stable in contact with NaF, which was in line with experimental results. • Ionic flux transport paths are expressed.",116.0,231.0,0.5021645021645021
https://doi.org/10.1016/j.corsci.2025.113554,Iron dissolution kinetics of API 5CT C110 carbon steel in acidic environments: A numerical modelling approach,2025,0,True,"This study investigates the reaction kinetics of API 5CT C110 carbon steel dissolution in different acidic environments using electrochemical techniques. An optimal analysis time was determined, outside the active material dissolution and transient regions. Electrochemical impedance spectroscopy (EIS) at open-circuit potential revealed two distinct reaction time steps in the different acidic environments. The effects of anion concentrations on the reaction mechanisms were determined under accelerated anodic conditions. The findings demonstrate that reaction rates are influenced by the interdependence between surface potential and solution species. An alternative numerical modelling approach was developed for EIS data analysis, achieving an accuracy of 98.8 % for a three-time-step model, representing a previously unreported mechanistic step. Furthermore, the model accounts for the reactant concentrations that influence the reaction rates. This method improves accuracy, simplifies parameter optimisation, and enhances interpretability compared to conventional equivalent circuit fitting. • Impedance data provides insight into transient corrosion mechanisms. • 24–48 h identified as optimal window for current electrochemical studies. • EIS confirmed two-time steps under OCP, consistent with the Heusler mechanism. • A third time step emerged with high anion concentration and anodic polarisation. • Formula fitting method achieved > 98 % agreement, outperforming circuit fitting.",115.0,197.0,0.583756345177665
https://doi.org/10.1016/j.corsci.2025.113575,Investigation of kinetics of ECM dendrite growth during corrosion in electronics,2025,0,True,"Corrosion-related failures are critical for electronics reliability in various technological sectors, with a wide range of systems shifting towards the use of high voltage and power. Miniaturization and high voltage between closely spaced connectors induce a higher risk of dendrite formation due to electrochemical migration (ECM) when connected by a condensed water film. Shorting caused by ECM dendrites is a prominent failure mechanism in electronics, which at higher voltage could even lead to incidents of fire. Dendrite growth occurs by metal dissolution and electric field assisted deposition, while dendrite composition and shorting characteristics are determined by the kinetics of growth, controlled by the current. To study the kinetic factors related to dendrite growth, a galvanostatic approach with applied current in the range of 0.5 µA to 5 mA was employed on a simple test PCB consisting of two copper pads. Electrochemical testing was supplemented by chemical analysis of dissolved species in a micro-volume of solution using ICP-OES, while characteristics of dendrite as a function of current levels were analyzed using XPS, SEM-EDS and TEM. Dendrite growth and pH gradient increased with current levels. Dendrite composition varied depending on the current levels, while it was suggested that hydrolysis reactions rate determined local pH and dendrite morphology rather than the level of copper dissolution (Total charge Q T /Charge consumed by Cu dissolution Q Cu >1 for low and high current levels with shorting). A complementary potentiostatic test verified this understanding of charge consumed (Q T / Q Cu >1 at 2 V and 48 V applied voltage, without dendritic shorting). • Pure water conductivity increases as copper and OH - ion production increases. • Dendritic growth rate increases with increase in applied current level. • Passed charge drives copper dissolution, hydrolysis and dendrite current upon shorting. • Dendrite morphology changes with increasing current. • Q T /Q Cu rises with higher applied current suggesting more charge used for hydrolysis.",152.0,318.0,0.4779874213836478
https://doi.org/10.1016/j.corsci.2025.113577,Effect of zinc injection on the oxide film structure and corrosion release behavior of Alloy 690TT in high temperature pressurized water,2025,0,True,"To elucidate the inhibition mechanism of zinc water chemistry on the corrosion product release from key materials in pressurized water reactor (PWR), this study systematically investigates the evolution of oxide films and the release kinetics of elements (Ni, Cr, Fe) from Alloy 690TT under both basic (Zn-free) and zinc-injected (50 ppb) conditions in simulated primary water at 325 °C for up to 3336 hours. Oxide film analysis reveals that zinc injection promotes the transformation of the outer oxide layer from a porous, needle-like NiCr₂O₄ spinel to a dense, granular (Zn,Cr,Fe)₃O₄ composite spinel, while the inner compact Cr₂O₃ layer remains stable. Analysis of the release kinetics shows that zinc injection significantly reduces the corrosion release rates of the main metallic elements. Nickel is the primary released element, and its initial release rate is reduced by approximately 71% with zinc injection. Furthermore, based on the corrosion release rate data from various time points, a quantitative predictive model describing the evolution of the average release rates of Ni, Cr, and Fe over time has been established. • Oxide film structure of Alloy 690 in zincated water is characterized. • Release kinetics of Alloy 690 in PWR water with and without Zn are quantified. • Mechanism for mitigating corrosion release of Zn-injection is revealed. • A predictive model for release kinetics of Ni, Cr, and Fe is established.",111.0,224.0,0.4955357142857143
https://doi.org/10.1016/j.corsci.2025.113588,Does additive manufacturing cause intergranular oxidation attack in high-temperature alloys? Case study of Ni-base alloy IN625,2025,0,True,"High-temperature oxidation of additively manufactured (AM) Ni-base alloy IN625 has been studied in air and Ar-4 %H 2 -2 %H 2 O for up to 1000 h at 900 and 1000 °C. AM was produced from the same conventionally manufactured (CM) reference alloy batch to retain the chemical composition and minimize batch-to-batch variation. The AM alloy developed subsurface porosity during oxidation, but the intergranular voids remained closed and unoxidized because of good adhesion of the Cr 2 O 3 scale to the metal. Contrary to many literature studies, AM had no effect on either the oxide growth kinetics or the oxide adherence. The chemical composition of the currently studied AM alloy close to the CM, especially the minor elements e.g. Al, Mn, Si and Ti, is believed to be the key factor preventing oxide decohesion and intergranular oxidation attack. • Additively manufactured (AM) alloy IN625 was fabricated from the same conventionally manufactured (CM) alloy batch. • Chemical compositions of CM and AM were virtually identical except for the increased content of interstitial O, N, and C. • AM alloy IN625 formed intergranular voids in the near-surface region but this did not result in intergranular oxidation attack (IGOA). • AM had no effect on the oxidation kinetics of IN625 when fabricated from an alloy batch not suffering from IGOA. • Differences in minor elements (Al, Mn, Si, Ti), not the AM process, are believed to trigger oxide scale decohesion and IGOA.",104.0,240.0,0.43333333333333335
https://doi.org/10.1016/j.corsci.2026.113598,Hydrogen embrittlement in low-Ni austenitic stainless steel: Microstructure-driven mechanisms revealed by experimental and simulation study,2026,0,True,"The present study investigated the microstructure-driven mechanisms governing hydrogen embrittlement (HE) in low-Ni austenitic stainless steels, by integrating multi-scale experimental analysis with crystal plasticity and hydrogen transport simulations. The results revealed that while α’ martensite increases susceptibility to HE, grain-size heterogeneity and intragranular nanoscale carbides play critical roles in local H distribution and H-induced cracking. Grain refinement enhanced strength and decreased H uptake; however , simulations demonstrated that inevitable grain-size deviations induced stress heterogeneity between fine and coarse grains. H segregation along high-angle grain boundaries, coupled with stress heterogeneity, promoted localized H-induced cracking in highly deformed regions to deteriorate HE resistance. Increased carbon content for strengthening facilitated the precipitation of nanoscale Cr 23 C 6 carbides within austenite grains, but these carbides increased the uptake of diffusible H. Their interfaces acted as preferential crack initiation sites in central regions, and the cracks propagated toward the surface during deformation. Surface H-induced cracks generated additional stress concentrations in the interior, which synergized negatively with central cracking to accelerate premature fracture of the steel. • Experiment coupled with simulation revealed mechanism of hydrogen embrittlement. • Grain refinement decreased H uptake, but grain size heterogeneity was detrimental. • Stress heterogeneity and H segregation jointly promoted localized cracking. • Intragranular carbides increased diffusible H uptake and acted as cracking sites. • Surface H cracks synergized with central carbide cracks, causing premature fracture.",116.0,227.0,0.5110132158590308
https://doi.org/10.1016/j.corsci.2026.113597,Chemically complex ordered alloy enables electrochemically stable passivation for superior corrosion resistance,2026,0,True,"The nanoscale passive film on the alloy surface critically governs the corrosion resistance of alloys. An ideal passive film is expected to act as a protective barrier layer to effectively protect the alloy matrix by impeding the charge transfer reactions and diffusion of corrosive ions. Most traditional intermetallic alloys, however, face serious challenges when it comes to passivation or forming stable passive films in harsh/reactive environments. This is primarily due to limited elemental choices and single-atom occupancy tendencies, resulting in unsatisfactory aqueous corrosion resistance. Here, we develop a novel chemically complex intermetallic alloy (CCIMA) with a near-single-phase L1 2 structure, where tailored sublattice occupancy enables Co and Ni to occupy face-center sites and Al, V, Ta, and Ti to occupy corner sites. Electrochemical tests in 3.5 wt.% NaCl solution demonstrate the superior comprehensive corrosion performance of CCIMA compared to most traditional intermetallic alloys, as evidenced by the higher pitting potential ( E pit ), higher corrosion potential ( E corr ), and lower corrosion current density ( i corr ). This performance stems from the rapid formation of a ~3.7 nm thick, non-stoichiometric amorphous passive film comprising multiple stable oxides (primarily Al 2 O 3 , TiO 2 , Ta 2 O 5 , Co 3 O 4 , and minor V 2 O 5 , Co(OH) 2 , Ni(OH) 2 ). Our work provides in-depth insights into the targeted design of passive films with desired properties towards better corrosion resistance and opens a new pathway for the optimization of damage-tolerant intermetallic alloys. • We proposed a novel alloy design strategy to improve the corrosion resistance of intermetallic alloys. • A non-stoichiometric stable and robust passive film with an amorphous structure was formed on the CCIMA. • The local composition distribution of the nanoscale passive film in three dimensions was investigated by APT. • The multi-element passivation mechanism also contributes to the elimination of environmental brittleness.",152.0,316.0,0.4810126582278481
https://doi.org/10.1016/j.corsci.2026.113604,Unexpected low temperature crack propagation in nuclear post-shutdown water chemistry of Alloy 52 with potential effects of hydrogen,2026,0,True,"Constant-displacement bolt-loaded compact tension specimens of Nickel-based Alloy 52 were exposed to boiling water reactor environment for 12 years, followed by an additional 3 years in post-shutdown cold water conditions in a Swedish nuclear power plant test loop, under a stress intensity factor of 20 MPa√m. After outer surface decontamination and specimen opening, unexpected crack extensions of 3–4.5 mm were observed. The fracture surface and the cross-sectional deformation microstructure were examined by electron microscopies techniques down to the nanoscale. The oxide layer in the region exhibiting unexpected crack growth was notably thin, suggesting that it formed after exposure to elevated operating temperatures. The dominant fracture mode is transgranular, propagating along close-packed {111} planes. The grains contained heterogeneous microstructures with regions enriched in nanometer-sized Ti(N,C) and the zigzag crack paths did not traverse these regions strengthened areas. Extensive shear bands were present near the crack tips, indicating pronounced localized plasticity. Hydrogen reduces stacking fault energy, results in localized plasticity and enhances shear bands formation. Low temperature crack propagation with evident effects of hydrogen was considered as the potential cause of crack propagation in Alloy 52 in the absence of external dynamic loading under post-shutdown cold water chemistry. • Unexpected crack propagation of A52 in cold shutdown water chemistry at low K level • Predominantly HELP but negligible HEDE and HESIV • Hydrogen reduces stacking fault energy and results in localized plasticity • LTCP is not limited by solid state diffusion of H and occurs near crack tip • Cracks propagate without crossing the regions strengthened by carbonitrides",155.0,256.0,0.60546875
https://doi.org/10.1016/j.corsci.2026.113626,A generalized model of corrosion inhibition efficiency for multilayer adsorption,2026,0,True,"In a recent study (Kokalj, 2026), a model was developed to map multilayer surface coverage to inhibition efficiency ( η ). In that model, the corrosion protectiveness of adsorbed molecular layers beyond the first was postulated to follow a Langmuir-like dependence on the number of layers. In the present work, this model is generalized by leveraging an experimental observation that the polarization resistance of Langmuir–Blodgett monolayers increases linearly with the number of deposited monolayers beyond the first. It is shown that the previously developed model is a special case of the more general formulation presented here. Both models predict a characteristic hallmark shape in the c / η versus c plot—where c is the inhibitor concentration—featuring a bent, arching profile above the c / η = c line at low concentrations, followed by a linear regime at higher concentrations. The generalized model, however, provides further insight, indicating that the extent of this curvature increases when the contribution of the subsequent layers to inhibition efficiency is strong, or when the first adsorbed layer contributes weakly, a behavior that is consistently reproduced when the model is applied to experimental inhibition efficiency data from the literature. Yet under many conditions, the curvature remains too subtle to allow unambiguous identification of multilayer adsorption based on c / η versus c plots alone. • A generalized multilayer inhibition-efficiency model based on corrosion resistance is developed. • The previously postulated model is shown to be a special case of the new formulation. • Multilayer effects produce arching c / η vs. c curve below condensation concentration. • Multilayer effects are stronger when the first-adsorbed layer contributes less to inhibition. • A typically weak c / η vs. c curvature helps explain why multilayer effects are often missed.",127.0,291.0,0.436426116838488
